,DATE,BASEL_pleasant_weather,BELGRADE_pleasant_weather,BUDAPEST_pleasant_weather,DEBILT_pleasant_weather,DUSSELDORF_pleasant_weather,HEATHROW_pleasant_weather,KASSEL_pleasant_weather,LJUBLJANA_pleasant_weather,MAASTRICHT_pleasant_weather,MADRID_pleasant_weather,MUNCHENB_pleasant_weather,OSLO_pleasant_weather,SONNBLICK_pleasant_weather,STOCKHOLM_pleasant_weather,VALENTIA_pleasant_weather
19610,2013-09-09,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0
19611,2013-09-10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
19612,2013-09-11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19613,2013-09-12,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
19614,2013-09-13,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
19615,2013-09-14,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
19616,2013-09-15,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
19617,2013-09-16,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
19618,2013-09-17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19619,2013-09-18,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
19620,2013-09-19,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
19621,2013-09-20,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0
19622,2013-09-21,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
19623,2013-09-22,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0
19624,2013-09-23,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0
19625,2013-09-24,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0
19626,2013-09-25,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0
19627,2013-09-26,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
19628,2013-09-27,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19629,2013-09-28,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
19630,2013-09-29,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
19631,2013-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19632,2013-10-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19633,2013-10-02,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
19634,2013-10-03,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19635,2013-10-04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19636,2013-10-05,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
19637,2013-10-06,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0
19638,2013-10-07,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0
19639,2013-10-08,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
19640,2013-10-09,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
19641,2013-10-10,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
19642,2013-10-11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
19643,2013-10-12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19644,2013-10-13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
19645,2013-10-14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19646,2013-10-15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19647,2013-10-16,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
19648,2013-10-17,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
19649,2013-10-18,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
19650,2013-10-19,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0
19651,2013-10-20,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
19652,2013-10-21,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0
19653,2013-10-22,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
19654,2013-10-23,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
19655,2013-10-24,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
19656,2013-10-25,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0
19657,2013-10-26,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0
19658,2013-10-27,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
19659,2013-10-28,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
19660,2013-10-29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19661,2013-10-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19662,2013-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19663,2013-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19664,2013-11-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19665,2013-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19666,2013-11-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19667,2013-11-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19668,2013-11-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19669,2013-11-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19670,2013-11-08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19671,2013-11-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19672,2013-11-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19673,2013-11-11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19674,2013-11-12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19675,2013-11-13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19676,2013-11-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19677,2013-11-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19678,2013-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19679,2013-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19680,2013-11-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19681,2013-11-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19682,2013-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19683,2013-11-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19684,2013-11-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19685,2013-11-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19686,2013-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19687,2013-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19688,2013-11-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19689,2013-11-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19690,2013-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19691,2013-11-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19692,2013-11-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19693,2013-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19694,2013-12-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19695,2013-12-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19696,2013-12-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19697,2013-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19698,2013-12-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19699,2013-12-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19700,2013-12-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19701,2013-12-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19702,2013-12-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19703,2013-12-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19704,2013-12-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19705,2013-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19706,2013-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19707,2013-12-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19708,2013-12-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19709,2013-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19710,2013-12-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19711,2013-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19712,2013-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19713,2013-12-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19714,2013-12-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19715,2013-12-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19716,2013-12-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19717,2013-12-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19718,2013-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19719,2013-12-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19720,2013-12-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19721,2013-12-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19722,2013-12-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19723,2013-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19724,2014-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19725,2014-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19726,2014-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19727,2014-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19728,2014-01-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19729,2014-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19730,2014-01-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19731,2014-01-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19732,2014-01-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19733,2014-01-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19734,2014-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19735,2014-01-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19736,2014-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19737,2014-01-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19738,2014-01-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19739,2014-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19740,2014-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19741,2014-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19742,2014-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19743,2014-01-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19744,2014-01-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19745,2014-01-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19746,2014-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19747,2014-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19748,2014-01-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19749,2014-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19750,2014-01-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19751,2014-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19752,2014-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19753,2014-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19754,2014-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19755,2014-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19756,2014-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19757,2014-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19758,2014-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19759,2014-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19760,2014-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19761,2014-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19762,2014-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19763,2014-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19764,2014-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19765,2014-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19766,2014-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19767,2014-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19768,2014-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19769,2014-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19770,2014-02-16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19771,2014-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19772,2014-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19773,2014-02-19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19774,2014-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19775,2014-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19776,2014-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19777,2014-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19778,2014-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19779,2014-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19780,2014-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19781,2014-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19782,2014-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19783,2014-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19784,2014-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19785,2014-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19786,2014-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19787,2014-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19788,2014-03-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19789,2014-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19790,2014-03-08,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
19791,2014-03-09,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
19792,2014-03-10,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
19793,2014-03-11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
19794,2014-03-12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
19795,2014-03-13,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
19796,2014-03-14,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
19797,2014-03-15,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
19798,2014-03-16,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
19799,2014-03-17,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0
19800,2014-03-18,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0
19801,2014-03-19,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
19802,2014-03-20,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0
19803,2014-03-21,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0
19804,2014-03-22,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
19805,2014-03-23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19806,2014-03-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19807,2014-03-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19808,2014-03-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19809,2014-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19810,2014-03-28,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
19811,2014-03-29,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0
19812,2014-03-30,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0
19813,2014-03-31,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0
19814,2014-04-01,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0
19815,2014-04-02,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0
19816,2014-04-03,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0
19817,2014-04-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19818,2014-04-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19819,2014-04-06,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
19820,2014-04-07,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
19821,2014-04-08,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
19822,2014-04-09,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
19823,2014-04-10,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
19824,2014-04-11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19825,2014-04-12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19826,2014-04-13,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
19827,2014-04-14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19828,2014-04-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19829,2014-04-16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19830,2014-04-17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19831,2014-04-18,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
19832,2014-04-19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
19833,2014-04-20,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
19834,2014-04-21,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
19835,2014-04-22,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0
19836,2014-04-23,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0
19837,2014-04-24,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
19838,2014-04-25,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0
19839,2014-04-26,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
19840,2014-04-27,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
19841,2014-04-28,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
19842,2014-04-29,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
19843,2014-04-30,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
19844,2014-05-01,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
19845,2014-05-02,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
19846,2014-05-03,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19847,2014-05-04,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
19848,2014-05-05,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0
19849,2014-05-06,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
19850,2014-05-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19851,2014-05-08,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
19852,2014-05-09,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
19853,2014-05-10,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
19854,2014-05-11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19855,2014-05-12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19856,2014-05-13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19857,2014-05-14,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
19858,2014-05-15,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
19859,2014-05-16,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0
19860,2014-05-17,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0
19861,2014-05-18,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0
19862,2014-05-19,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0
19863,2014-05-20,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0
19864,2014-05-21,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0
19865,2014-05-22,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
19866,2014-05-23,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0
19867,2014-05-24,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0
19868,2014-05-25,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0
19869,2014-05-26,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
19870,2014-05-27,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
19871,2014-05-28,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19872,2014-05-29,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0
19873,2014-05-30,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
19874,2014-05-31,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0
19875,2014-06-01,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0
19876,2014-06-02,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0
19877,2014-06-03,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
19878,2014-06-04,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
19879,2014-06-05,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0
19880,2014-06-06,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
19881,2014-06-07,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0
19882,2014-06-08,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0
19883,2014-06-09,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0
19884,2014-06-10,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0
19885,2014-06-11,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0
19886,2014-06-12,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0
19887,2014-06-13,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0
19888,2014-06-14,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0
19889,2014-06-15,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0
19890,2014-06-16,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0
19891,2014-06-17,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0
19892,2014-06-18,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0
19893,2014-06-19,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19894,2014-06-20,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0
19895,2014-06-21,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0
19896,2014-06-22,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0
19897,2014-06-23,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0
19898,2014-06-24,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
19899,2014-06-25,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
19900,2014-06-26,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0
19901,2014-06-27,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0
19902,2014-06-28,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0
19903,2014-06-29,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
19904,2014-06-30,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
19905,2014-07-01,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0
19906,2014-07-02,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
19907,2014-07-03,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0
19908,2014-07-04,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0
19909,2014-07-05,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
19910,2014-07-06,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
19911,2014-07-07,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0
19912,2014-07-08,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
19913,2014-07-09,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
19914,2014-07-10,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
19915,2014-07-11,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
19916,2014-07-12,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0
19917,2014-07-13,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
19918,2014-07-14,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
19919,2014-07-15,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0
19920,2014-07-16,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0
19921,2014-07-17,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0
19922,2014-07-18,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0
19923,2014-07-19,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0
19924,2014-07-20,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0
19925,2014-07-21,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
19926,2014-07-22,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0
19927,2014-07-23,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0
19928,2014-07-24,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0
19929,2014-07-25,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0
19930,2014-07-26,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0
19931,2014-07-27,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
19932,2014-07-28,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
19933,2014-07-29,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
19934,2014-07-30,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0
19935,2014-07-31,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0
19936,2014-08-01,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0
19937,2014-08-02,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
19938,2014-08-03,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
19939,2014-08-04,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0
19940,2014-08-05,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0
19941,2014-08-06,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0
19942,2014-08-07,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0
19943,2014-08-08,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0
19944,2014-08-09,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0
19945,2014-08-10,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
19946,2014-08-11,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
19947,2014-08-12,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
19948,2014-08-13,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
19949,2014-08-14,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
19950,2014-08-15,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
19951,2014-08-16,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
19952,2014-08-17,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0
19953,2014-08-18,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
